,latitude,longitude,amt,bea,block_fips,block_pop_2015,bta,cma,county_fips,county_name,eag,ivm,latitude,longitude,mea,mta,pea,rea,rpc,state_code,state_fips,state_name,vpc
1267,39.3,-123.2,AMT006,BEA163,060450108011121,24.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.3,-123.2,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1268,39.3,-123.1,AMT006,BEA163,060450108022035,80.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.3,-123.1,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1269,39.3,-122.5,AMT006,BEA164,060110004003187,25.0,BTA389,CMA343,06011,Colusa,EAG006,IVM343,39.3,-122.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1270,39.3,-122.2,AMT006,BEA164,060110004002063,5.0,BTA389,CMA343,06011,Colusa,EAG006,IVM343,39.3,-122.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1271,39.3,-122.0,AMT006,BEA164,060110005001025,29.0,BTA389,CMA343,06011,Colusa,EAG006,IVM343,39.3,-122.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1272,39.3,-121.8,AMT006,BEA164,061010508001000,15.0,BTA485,CMA274,06101,Sutter,EAG006,IVM274,39.3,-121.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1273,39.3,-121.7,AMT006,BEA164,061010507023000,214.0,BTA485,CMA274,06101,Sutter,EAG006,IVM274,39.3,-121.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1274,39.3,-121.6,AMT006,BEA164,061150410005064,44.0,BTA485,CMA274,06115,Yuba,EAG006,IVM274,39.3,-121.6,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1275,39.3,-121.5,AMT006,BEA164,061150410005009,4.0,BTA485,CMA274,06115,Yuba,EAG006,IVM274,39.3,-121.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1276,39.3,-121.4,AMT006,BEA164,061150410002019,168.0,BTA485,CMA274,06115,Yuba,EAG006,IVM274,39.3,-121.4,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1277,39.3,-121.3,AMT006,BEA164,061150410001026,278.0,BTA485,CMA274,06115,Yuba,EAG006,IVM274,39.3,-121.3,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1278,39.3,-121.2,AMT006,BEA164,060570009002031,3.0,BTA389,CMA345,06057,Nevada,EAG006,IVM345,39.3,-121.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1279,39.3,-121.1,AMT006,BEA164,060570009002108,8.0,BTA389,CMA345,06057,Nevada,EAG006,IVM345,39.3,-121.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1280,39.3,-121.0,AMT006,BEA164,060570008012039,20.0,BTA389,CMA345,06057,Nevada,EAG006,IVM345,39.3,-121.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1281,39.3,-120.9,AMT006,BEA164,060570008013008,35.0,BTA389,CMA345,06057,Nevada,EAG006,IVM345,39.3,-120.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1282,39.3,-120.8,AMT006,BEA164,060570007012025,0.0,BTA389,CMA345,06057,Nevada,EAG006,IVM345,39.3,-120.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1283,39.3,-120.6,AMT006,BEA164,060610220131184,0.0,BTA389,CMA035,06061,Placer,EAG006,IVM035,39.3,-120.6,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1284,39.3,-120.4,AMT006,BEA164,060610220141203,1.0,BTA389,CMA035,06061,Placer,EAG006,IVM035,39.3,-120.4,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1285,39.3,-120.3,AMT006,BEA164,060610220141015,1.0,BTA389,CMA035,06061,Placer,EAG006,IVM035,39.3,-120.3,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1286,39.3,-120.2,AMT006,BEA164,060610220112032,0.0,BTA389,CMA035,06061,Placer,EAG006,IVM035,39.3,-120.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1287,39.3,-120.1,AMT006,BEA164,060610220111015,5.0,BTA389,CMA035,06061,Placer,EAG006,IVM035,39.3,-120.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1288,39.3,-120.0,AMT010,BEA151,320319803001029,10.0,BTA372,CMA171,32031,Washoe,EAG006,IVM171,39.3,-120.0,MEA043,MTA004,PEA076,REA006,RPC005,NV,32,Nevada,VPC034
1289,39.4,-123.8,AMT006,BEA163,060450110025026,306.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.4,-123.8,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1290,39.4,-123.7,AMT006,BEA163,060450103002217,18.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.4,-123.7,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1291,39.4,-123.6,AMT006,BEA163,060450103002156,0.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.4,-123.6,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1292,39.4,-123.4,AMT006,BEA163,060450106001198,18.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.4,-123.4,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1293,39.4,-123.3,AMT006,BEA163,060450106004243,14.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.4,-123.3,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1294,39.4,-123.1,AMT006,BEA163,060450108021004,18.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.4,-123.1,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1295,39.4,-122.9,AMT006,BEA163,060330001002177,0.0,BTA404,CMA344,06033,Lake,EAG006,IVM344,39.4,-122.9,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1296,39.4,-121.9,AMT006,BEA164,060210105021230,8.0,BTA079,CMA343,06021,Glenn,EAG006,IVM343,39.4,-121.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1297,39.4,-121.8,AMT006,BEA164,060070036003117,3.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.4,-121.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1298,39.4,-121.7,AMT006,BEA164,060070036003217,37.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.4,-121.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1299,39.4,-121.6,AMT006,BEA164,060070033003060,23.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.4,-121.6,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1300,39.4,-121.5,AMT006,BEA164,060070033001054,21.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.4,-121.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1301,39.4,-121.4,AMT006,BEA164,060070033002013,52.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.4,-121.4,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1302,39.4,-121.3,AMT006,BEA164,061150411002048,1.0,BTA485,CMA274,06115,Yuba,EAG006,IVM274,39.4,-121.3,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1303,39.4,-121.2,AMT006,BEA164,061150411003049,7.0,BTA485,CMA274,06115,Yuba,EAG006,IVM274,39.4,-121.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1304,39.4,-121.0,AMT006,BEA164,060570009001020,14.0,BTA389,CMA345,06057,Nevada,EAG006,IVM345,39.4,-121.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1305,39.4,-120.9,AMT006,BEA164,060570009001100,3.0,BTA389,CMA345,06057,Nevada,EAG006,IVM345,39.4,-120.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1306,39.4,-120.7,AMT006,BEA164,060570009003228,0.0,BTA389,CMA345,06057,Nevada,EAG006,IVM345,39.4,-120.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1307,39.4,-120.3,AMT006,BEA164,060570009003101,2.0,BTA389,CMA345,06057,Nevada,EAG006,IVM345,39.4,-120.3,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1308,39.4,-120.2,AMT006,BEA164,060570009003897,21.0,BTA389,CMA345,06057,Nevada,EAG006,IVM345,39.4,-120.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1309,39.4,-120.1,AMT006,BEA164,060570009003036,0.0,BTA389,CMA345,06057,Nevada,EAG006,IVM345,39.4,-120.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1310,39.5,-123.8,AMT006,BEA163,060459901000004,0.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.5,-123.8,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1311,39.5,-123.4,AMT006,BEA163,060450106001104,33.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.5,-123.4,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1312,39.5,-123.3,AMT006,BEA163,060450106001024,66.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.5,-123.3,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1313,39.5,-122.5,AMT006,BEA164,060210103001286,4.0,BTA079,CMA343,06021,Glenn,EAG006,IVM343,39.5,-122.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1314,39.5,-122.2,AMT006,BEA164,060210103001200,0.0,BTA079,CMA343,06021,Glenn,EAG006,IVM343,39.5,-122.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1315,39.5,-122.1,AMT006,BEA164,060210105021213,0.0,BTA079,CMA343,06021,Glenn,EAG006,IVM343,39.5,-122.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1316,39.5,-121.8,AMT006,BEA164,060070036003059,5.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.5,-121.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1317,39.5,-121.6,AMT006,BEA164,060070037001019,107.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.5,-121.6,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1318,39.5,-121.5,AMT006,BEA164,060070031001003,266.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.5,-121.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1319,39.5,-121.4,AMT006,BEA164,060070024003058,49.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.5,-121.4,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1320,39.5,-121.2,AMT006,BEA164,061150411001195,1.0,BTA485,CMA274,06115,Yuba,EAG006,IVM274,39.5,-121.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1321,39.5,-121.1,AMT006,BEA164,061150411001076,2.0,BTA485,CMA274,06115,Yuba,EAG006,IVM274,39.5,-121.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1322,39.5,-120.5,AMT010,BEA151,060910100005259,0.0,BTA389,CMA345,06091,Sierra,EAG006,IVM345,39.5,-120.5,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1323,39.6,-122.2,AMT006,BEA164,060210103002066,0.0,BTA079,CMA343,06021,Glenn,EAG006,IVM343,39.6,-122.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1324,39.6,-122.1,AMT006,BEA164,060210105022056,0.0,BTA079,CMA343,06021,Glenn,EAG006,IVM343,39.6,-122.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1325,39.6,-122.0,AMT006,BEA164,060210105022083,5.0,BTA079,CMA343,06021,Glenn,EAG006,IVM343,39.6,-122.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1326,39.6,-121.9,AMT006,BEA164,060070015005032,16.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.6,-121.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1327,39.6,-121.8,AMT006,BEA164,060070015004018,33.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.6,-121.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1328,39.6,-121.7,AMT006,BEA164,060070015004041,0.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.6,-121.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1329,39.6,-121.5,AMT006,BEA164,060070025004011,37.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.6,-121.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1330,39.6,-121.4,AMT006,BEA164,060070024004032,284.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.6,-121.4,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1331,39.6,-121.2,AMT006,BEA164,060070024005095,5.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.6,-121.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1332,39.6,-120.9,AMT010,BEA151,060910100004213,0.0,BTA389,CMA345,06091,Sierra,EAG006,IVM345,39.6,-120.9,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1333,39.6,-120.7,AMT010,BEA151,060910100004353,0.0,BTA389,CMA345,06091,Sierra,EAG006,IVM345,39.6,-120.7,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1334,39.6,-120.2,AMT010,BEA151,060910100005013,5.0,BTA389,CMA345,06091,Sierra,EAG006,IVM345,39.6,-120.2,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1335,39.6,-120.1,AMT010,BEA151,060910100001050,35.0,BTA389,CMA345,06091,Sierra,EAG006,IVM345,39.6,-120.1,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1336,39.7,-123.6,AMT006,BEA163,060450102004018,50.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.7,-123.6,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1337,39.7,-123.5,AMT006,BEA163,060450102004119,33.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.7,-123.5,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1338,39.7,-123.2,AMT006,BEA163,060450101001492,0.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.7,-123.2,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1339,39.7,-122.7,AMT006,BEA164,060210103003333,0.0,BTA079,CMA343,06021,Glenn,EAG006,IVM343,39.7,-122.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1340,39.7,-122.4,AMT006,BEA164,060210103003259,0.0,BTA079,CMA343,06021,Glenn,EAG006,IVM343,39.7,-122.4,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1341,39.7,-122.2,AMT006,BEA164,060210102004022,66.0,BTA079,CMA343,06021,Glenn,EAG006,IVM343,39.7,-122.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1342,39.7,-122.1,AMT006,BEA164,060210105013102,9.0,BTA079,CMA343,06021,Glenn,EAG006,IVM343,39.7,-122.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1343,39.7,-122.0,AMT006,BEA164,060210105013033,7.0,BTA079,CMA343,06021,Glenn,EAG006,IVM343,39.7,-122.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1344,39.7,-121.9,AMT006,BEA164,060070014002012,91.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.7,-121.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1345,39.7,-121.8,AMT006,BEA164,060070015003008,152.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.7,-121.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1346,39.7,-121.7,AMT006,BEA164,060070022004033,0.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.7,-121.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1347,39.7,-121.6,AMT006,BEA164,060070023005009,4.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.7,-121.6,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1348,39.7,-121.4,AMT006,BEA164,060070024002105,0.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.7,-121.4,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1349,39.7,-120.7,AMT010,BEA151,060630002012073,0.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,39.7,-120.7,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1350,39.7,-120.5,AMT010,BEA151,060910100004014,0.0,BTA389,CMA345,06091,Sierra,EAG006,IVM345,39.7,-120.5,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1351,39.7,-120.2,AMT010,BEA151,060910100001043,1.0,BTA389,CMA345,06091,Sierra,EAG006,IVM345,39.7,-120.2,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1352,39.8,-123.8,AMT006,BEA163,060450102003093,0.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.8,-123.8,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1353,39.8,-123.5,AMT006,BEA163,060450102001058,60.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.8,-123.5,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1354,39.8,-123.2,AMT006,BEA163,060450101003000,3.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.8,-123.2,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1355,39.8,-122.2,AMT006,BEA165,061030011003134,0.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,39.8,-122.2,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1356,39.8,-122.1,AMT006,BEA165,061030010001069,24.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,39.8,-122.1,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1357,39.8,-122.0,AMT006,BEA164,060070014003007,67.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.8,-122.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1358,39.8,-121.9,AMT006,BEA164,060070014001034,433.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.8,-121.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1359,39.8,-121.8,AMT006,BEA164,060070016001028,144.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.8,-121.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1360,39.8,-121.7,AMT006,BEA164,060070016002001,15.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.8,-121.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1361,39.8,-121.6,AMT006,BEA164,060070017021001,119.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.8,-121.6,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1362,39.8,-121.5,AMT006,BEA164,060070024001124,94.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.8,-121.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1363,39.8,-121.0,AMT010,BEA151,060630002022181,0.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,39.8,-121.0,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1364,39.8,-120.7,AMT010,BEA151,060630002011232,0.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,39.8,-120.7,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1365,39.8,-120.6,AMT010,BEA151,060630002011011,57.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,39.8,-120.6,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1366,39.8,-120.5,AMT010,BEA151,060630003001077,0.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,39.8,-120.5,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1367,39.8,-120.4,AMT010,BEA151,060630003004566,4.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,39.8,-120.4,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1368,39.8,-120.2,AMT010,BEA151,060630003004614,0.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,39.8,-120.2,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1369,39.9,-123.7,AMT006,BEA163,060450102002139,9.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,39.9,-123.7,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1370,39.9,-122.6,AMT006,BEA165,061030003002182,7.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,39.9,-122.6,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1371,39.9,-122.2,AMT006,BEA165,061030011004063,0.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,39.9,-122.2,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1372,39.9,-122.1,AMT006,BEA165,061030010002118,22.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,39.9,-122.1,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1373,39.9,-122.0,AMT006,BEA165,061030009003152,0.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,39.9,-122.0,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1374,39.9,-121.8,AMT006,BEA165,061030001002364,0.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,39.9,-121.8,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1375,39.9,-121.6,AMT006,BEA164,060070017041097,27.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,39.9,-121.6,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1376,39.9,-121.1,AMT010,BEA151,060630002022076,0.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,39.9,-121.1,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1377,39.9,-121.0,AMT010,BEA151,060630001001060,0.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,39.9,-121.0,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1378,39.9,-120.9,AMT010,BEA151,060630002022148,0.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,39.9,-120.9,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1379,39.9,-120.7,AMT010,BEA151,060630002021117,0.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,39.9,-120.7,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1380,39.9,-120.1,AMT010,BEA151,060630003004642,0.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,39.9,-120.1,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1381,40.0,-123.8,AMT006,BEA163,060450102002060,0.0,BTA404,CMA344,06045,Mendocino,EAG006,IVM344,40.0,-123.8,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1382,40.0,-122.2,AMT006,BEA165,061030008003055,0.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,40.0,-122.2,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1383,40.0,-122.1,AMT006,BEA165,061030009003050,24.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,40.0,-122.1,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1384,40.0,-121.5,AMT006,BEA164,060070017041022,6.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,40.0,-121.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1385,40.0,-121.2,AMT010,BEA151,060630004002184,0.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,40.0,-121.2,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1386,40.0,-120.9,AMT010,BEA151,060630002021039,0.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,40.0,-120.9,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1387,40.1,-124.1,AMT006,BEA163,060230115002079,0.0,BTA134,CMA336,06023,Humboldt,EAG006,IVM336,40.1,-124.1,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1388,40.1,-123.8,AMT006,BEA163,060230115003188,4.0,BTA134,CMA336,06023,Humboldt,EAG006,IVM336,40.1,-123.8,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1389,40.1,-123.4,AMT006,BEA163,061050004002093,7.0,BTA371,CMA336,06105,Trinity,EAG006,IVM336,40.1,-123.4,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1390,40.1,-122.4,AMT006,BEA165,061030003001285,260.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,40.1,-122.4,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1391,40.1,-122.2,AMT006,BEA165,061030008001082,0.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,40.1,-122.2,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1392,40.1,-122.1,AMT006,BEA165,061030001002423,82.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,40.1,-122.1,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1393,40.1,-121.8,AMT006,BEA165,061030001002297,0.0,BTA371,CMA343,06103,Tehama,EAG006,IVM343,40.1,-121.8,MEA043,MTA004,PEA166,REA006,RPC005,CA,06,California,VPC006
1394,40.1,-121.5,AMT006,BEA164,060070016003017,1.0,BTA079,CMA215,06007,Butte,EAG006,IVM215,40.1,-121.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,06,California,VPC006
1395,40.1,-120.9,AMT010,BEA151,060630004002359,39.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,40.1,-120.9,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1396,40.1,-120.7,AMT010,BEA151,060630004001188,11.0,BTA389,CMA337,06063,Plumas,EAG006,IVM337,40.1,-120.7,MEA043,MTA004,PEA076,REA006,RPC005,CA,06,California,VPC034
1397,40.2,-124.0,AMT006,BEA163,060230115002069,0.0,BTA134,CMA336,06023,Humboldt,EAG006,IVM336,40.2,-124.0,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
1398,40.2,-123.8,AMT006,BEA163,060230115003015,42.0,BTA134,CMA336,06023,Humboldt,EAG006,IVM336,40.2,-123.8,MEA043,MTA004,PEA205,REA006,RPC005,CA,06,California,VPC006
