,Unnamed: 0,latitude,longitude,amt,bea,block_fips,block_pop_2015,bta,cma,county_fips,county_name,eag,ivm,latitude.1,longitude.1,mea,mta,pea,rea,rpc,state_code,state_fips,state_name,vpc
1145,1145,38.7,-119.9,AMT010,BEA151,60030100001036.0,70.0,BTA372,CMA338,6003.0,Alpine,EAG006,IVM338,38.7,-119.9,MEA043,MTA004,PEA076,REA006,RPC005,CA,6.0,California,VPC034
1146,1146,38.7,-119.8,AMT010,BEA151,60030100001081.0,0.0,BTA372,CMA338,6003.0,Alpine,EAG006,IVM338,38.7,-119.8,MEA043,MTA004,PEA076,REA006,RPC005,CA,6.0,California,VPC034
1147,1147,38.8,-123.6,AMT006,BEA163,60459901000017.0,0.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,38.8,-123.6,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1148,1148,38.8,-123.1,AMT006,BEA163,60971542022007.0,3.0,BTA404,CMA123,6097.0,Sonoma,EAG006,IVM123,38.8,-123.1,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
1149,1149,38.8,-123.0,AMT006,BEA163,60971542013002.0,52.0,BTA404,CMA123,6097.0,Sonoma,EAG006,IVM123,38.8,-123.0,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
1150,1150,38.8,-122.8,AMT006,BEA163,60971541003048.0,11.0,BTA404,CMA123,6097.0,Sonoma,EAG006,IVM123,38.8,-122.8,MEA043,MTA004,PEA004,REA006,RPC005,CA,6.0,California,VPC006
1151,1151,38.8,-122.7,AMT006,BEA163,60330013005011.0,76.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,38.8,-122.7,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1152,1152,38.8,-122.6,AMT006,BEA163,60330013005045.0,8.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,38.8,-122.6,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1153,1153,38.8,-122.5,AMT006,BEA163,60330013001000.0,0.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,38.8,-122.5,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1154,1154,38.8,-122.2,AMT006,BEA164,61130115001030.0,15.0,BTA389,CMA035,6113.0,Yolo,EAG006,IVM035,38.8,-122.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1155,1155,38.8,-122.0,AMT006,BEA164,61130114001147.0,14.0,BTA389,CMA035,6113.0,Yolo,EAG006,IVM035,38.8,-122.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1156,1156,38.8,-121.8,AMT006,BEA164,61130114002050.0,73.0,BTA389,CMA035,6113.0,Yolo,EAG006,IVM035,38.8,-121.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1157,1157,38.8,-121.7,AMT006,BEA164,61130114003001.0,15.0,BTA389,CMA035,6113.0,Yolo,EAG006,IVM035,38.8,-121.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1158,1158,38.8,-121.6,AMT006,BEA164,61010511003035.0,0.0,BTA485,CMA274,6101.0,Sutter,EAG006,IVM274,38.8,-121.6,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1159,1159,38.8,-121.5,AMT006,BEA164,61010511003085.0,16.0,BTA485,CMA274,6101.0,Sutter,EAG006,IVM274,38.8,-121.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1160,1160,38.8,-121.4,AMT006,BEA164,60610213222077.0,8.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,38.8,-121.4,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1161,1161,38.8,-121.3,AMT006,BEA164,60610230001048.0,1.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,38.8,-121.3,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1162,1162,38.8,-121.2,AMT006,BEA164,60610206025016.0,30.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,38.8,-121.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1163,1163,38.8,-121.1,AMT006,BEA164,60610206012022.0,0.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,38.8,-121.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1164,1164,38.8,-121.0,AMT006,BEA164,60170306012073.0,82.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.8,-121.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1165,1165,38.8,-120.9,AMT006,BEA164,60170309011009.0,44.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.8,-120.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1166,1166,38.8,-120.8,AMT006,BEA164,60170306032022.0,155.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.8,-120.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1167,1167,38.8,-120.7,AMT006,BEA164,60170306033084.0,86.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.8,-120.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1168,1168,38.8,-120.6,AMT006,BEA164,60170306034407.0,0.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.8,-120.6,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1169,1169,38.8,-120.5,AMT006,BEA164,60170306034423.0,20.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.8,-120.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1170,1170,38.8,-120.1,AMT006,BEA164,60170319001001.0,2.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.8,-120.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1171,1171,38.8,-120.0,AMT006,BEA164,60170305053000.0,235.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.8,-120.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1172,1172,38.9,-123.7,AMT006,BEA163,60450111022043.0,0.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,38.9,-123.7,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1173,1173,38.9,-123.5,AMT006,BEA163,60450111021192.0,0.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,38.9,-123.5,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1174,1174,38.9,-123.2,AMT006,BEA163,60450118001091.0,27.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,38.9,-123.2,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1175,1175,38.9,-122.9,AMT006,BEA163,60330010001020.0,5.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,38.9,-122.9,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1176,1176,38.9,-122.8,AMT006,BEA163,60330011002011.0,29.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,38.9,-122.8,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1177,1177,38.9,-122.7,AMT006,BEA163,60330009001092.0,0.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,38.9,-122.7,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1178,1178,38.9,-122.6,AMT006,BEA163,60330012002108.0,36.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,38.9,-122.6,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1179,1179,38.9,-122.5,AMT006,BEA163,60330012001020.0,96.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,38.9,-122.5,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1180,1180,38.9,-122.2,AMT006,BEA164,61130115002002.0,221.0,BTA389,CMA035,6113.0,Yolo,EAG006,IVM035,38.9,-122.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1181,1181,38.9,-121.9,AMT006,BEA164,61130114002004.0,6.0,BTA389,CMA035,6113.0,Yolo,EAG006,IVM035,38.9,-121.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1182,1182,38.9,-121.8,AMT006,BEA164,61010509002133.0,1.0,BTA485,CMA274,6101.0,Sutter,EAG006,IVM274,38.9,-121.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1183,1183,38.9,-121.7,AMT006,BEA164,61010509002180.0,1.0,BTA485,CMA274,6101.0,Sutter,EAG006,IVM274,38.9,-121.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1184,1184,38.9,-121.5,AMT006,BEA164,61010511002050.0,4.0,BTA485,CMA274,6101.0,Sutter,EAG006,IVM274,38.9,-121.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1185,1185,38.9,-121.3,AMT006,BEA164,60610234002001.0,1.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,38.9,-121.3,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1186,1186,38.9,-121.2,AMT006,BEA164,60610213043032.0,73.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,38.9,-121.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1187,1187,38.9,-121.1,AMT006,BEA164,60610215013021.0,38.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,38.9,-121.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1188,1188,38.9,-121.0,AMT006,BEA164,60170306011027.0,265.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.9,-121.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1189,1189,38.9,-120.9,AMT006,BEA164,60170306023008.0,118.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.9,-120.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1190,1190,38.9,-120.8,AMT006,BEA164,60170306031015.0,3.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.9,-120.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1191,1191,38.9,-120.7,AMT006,BEA164,60170306033020.0,19.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.9,-120.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1192,1192,38.9,-120.5,AMT006,BEA164,60170306034245.0,1.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.9,-120.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1193,1193,38.9,-120.3,AMT006,BEA164,60170306034011.0,0.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.9,-120.3,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1194,1194,38.9,-120.1,AMT006,BEA164,60170320003089.0,16.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.9,-120.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1195,1195,38.9,-120.0,AMT006,BEA164,60170304025012.0,14.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.9,-120.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1196,1196,38.9,-119.9,AMT006,BEA164,60170305053000.0,235.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,38.9,-119.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1197,1197,39.0,-123.4,AMT006,BEA163,60450112002073.0,22.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,39.0,-123.4,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1198,1198,39.0,-123.1,AMT006,BEA163,60450118001202.0,3.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,39.0,-123.1,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1199,1199,39.0,-123.0,AMT006,BEA163,60330003001064.0,0.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,39.0,-123.0,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1200,1200,39.0,-122.9,AMT006,BEA163,60330003001168.0,7.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,39.0,-122.9,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1201,1201,39.0,-122.8,AMT006,BEA163,60330009003039.0,70.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,39.0,-122.8,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1202,1202,39.0,-122.7,AMT006,BEA163,60330006004026.0,27.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,39.0,-122.7,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1203,1203,39.0,-122.6,AMT006,BEA163,60330007023045.0,0.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,39.0,-122.6,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1204,1204,39.0,-122.5,AMT006,BEA163,60330007023001.0,0.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,39.0,-122.5,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1205,1205,39.0,-122.1,AMT006,BEA164,60110001004024.0,20.0,BTA389,CMA343,6011.0,Colusa,EAG006,IVM343,39.0,-122.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1206,1206,39.0,-122.0,AMT006,BEA164,60110001002012.0,34.0,BTA389,CMA343,6011.0,Colusa,EAG006,IVM343,39.0,-122.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1207,1207,39.0,-121.9,AMT006,BEA164,60110001001096.0,0.0,BTA389,CMA343,6011.0,Colusa,EAG006,IVM343,39.0,-121.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1208,1208,39.0,-121.6,AMT006,BEA164,61010510001028.0,47.0,BTA485,CMA274,6101.0,Sutter,EAG006,IVM274,39.0,-121.6,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1209,1209,39.0,-121.5,AMT006,BEA164,61150407005001.0,10.0,BTA485,CMA274,6115.0,Yuba,EAG006,IVM274,39.0,-121.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1210,1210,39.0,-121.4,AMT006,BEA164,60610213041073.0,1.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,39.0,-121.4,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1211,1211,39.0,-121.3,AMT006,BEA164,60610213041017.0,207.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,39.0,-121.3,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1212,1212,39.0,-121.2,AMT006,BEA164,60610216042028.0,3.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,39.0,-121.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1213,1213,39.0,-121.1,AMT006,BEA164,60610218014004.0,127.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,39.0,-121.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1214,1214,39.0,-121.0,AMT006,BEA164,60610219023019.0,52.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,39.0,-121.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1215,1215,39.0,-120.9,AMT006,BEA164,60610202001035.0,346.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,39.0,-120.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1216,1216,39.0,-120.8,AMT006,BEA164,60610202002005.0,1.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,39.0,-120.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1217,1217,39.0,-120.2,AMT006,BEA164,60170306034001.0,1.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,39.0,-120.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1218,1218,39.0,-120.1,AMT006,BEA164,60170320003000.0,0.0,BTA389,CMA346,6017.0,El Dorado,EAG006,IVM346,39.0,-120.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1219,1219,39.0,-120.0,AMT010,BEA151,320059900000003.0,0.0,BTA372,CMA545,32005.0,Douglas,EAG006,IVM545,39.0,-120.0,MEA043,MTA004,PEA076,REA006,RPC005,NV,32.0,Nevada,VPC034
1220,1220,39.0,-119.9,AMT010,BEA151,320050017001000.0,343.0,BTA372,CMA545,32005.0,Douglas,EAG006,IVM545,39.0,-119.9,MEA043,MTA004,PEA076,REA006,RPC005,NV,32.0,Nevada,VPC034
1221,1221,39.1,-123.3,AMT006,BEA163,60450113002097.0,0.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,39.1,-123.3,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1222,1222,39.1,-123.2,AMT006,BEA163,60450113003007.0,133.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,39.1,-123.2,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1223,1223,39.1,-123.1,AMT006,BEA163,60450117001118.0,3.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,39.1,-123.1,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1224,1224,39.1,-123.0,AMT006,BEA163,60330001002520.0,0.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,39.1,-123.0,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1225,1225,39.1,-122.9,AMT006,BEA163,60330003002029.0,176.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,39.1,-122.9,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1226,1226,39.1,-122.8,AMT006,BEA163,60330005011037.0,50.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,39.1,-122.8,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1227,1227,39.1,-122.7,AMT006,BEA163,60330005013101.0,4.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,39.1,-122.7,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1228,1228,39.1,-122.5,AMT006,BEA163,60330006005028.0,0.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,39.1,-122.5,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1229,1229,39.1,-122.3,AMT006,BEA164,60110003001169.0,3.0,BTA389,CMA343,6011.0,Colusa,EAG006,IVM343,39.1,-122.3,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1230,1230,39.1,-122.1,AMT006,BEA164,60110003004132.0,28.0,BTA389,CMA343,6011.0,Colusa,EAG006,IVM343,39.1,-122.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1231,1231,39.1,-121.9,AMT006,BEA164,60110001001055.0,0.0,BTA389,CMA343,6011.0,Colusa,EAG006,IVM343,39.1,-121.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1232,1232,39.1,-121.8,AMT006,BEA164,61010509001121.0,0.0,BTA485,CMA274,6101.0,Sutter,EAG006,IVM274,39.1,-121.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1233,1233,39.1,-121.7,AMT006,BEA164,61010510002051.0,3.0,BTA485,CMA274,6101.0,Sutter,EAG006,IVM274,39.1,-121.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1234,1234,39.1,-121.6,AMT006,BEA164,61150404003005.0,0.0,BTA485,CMA274,6115.0,Yuba,EAG006,IVM274,39.1,-121.6,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1235,1235,39.1,-121.5,AMT006,BEA164,61150409012053.0,92.0,BTA485,CMA274,6115.0,Yuba,EAG006,IVM274,39.1,-121.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1236,1236,39.1,-121.4,AMT006,BEA164,61150409021199.0,0.0,BTA485,CMA274,6115.0,Yuba,EAG006,IVM274,39.1,-121.4,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1237,1237,39.1,-121.3,AMT006,BEA164,61150409011210.0,0.0,BTA485,CMA274,6115.0,Yuba,EAG006,IVM274,39.1,-121.3,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1238,1238,39.1,-121.2,AMT006,BEA164,60570002001006.0,65.0,BTA389,CMA345,6057.0,Nevada,EAG006,IVM345,39.1,-121.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1239,1239,39.1,-121.1,AMT006,BEA164,60570001053010.0,122.0,BTA389,CMA345,6057.0,Nevada,EAG006,IVM345,39.1,-121.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1240,1240,39.1,-121.0,AMT006,BEA164,60570001032005.0,184.0,BTA389,CMA345,6057.0,Nevada,EAG006,IVM345,39.1,-121.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1241,1241,39.1,-120.7,AMT006,BEA164,60610202003678.0,0.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,39.1,-120.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1242,1242,39.1,-120.2,AMT006,BEA164,60610221002036.0,4.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,39.1,-120.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1243,1243,39.1,-120.1,AMT006,BEA164,60619900000003.0,0.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,39.1,-120.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1244,1244,39.2,-123.7,AMT006,BEA163,60450110011177.0,80.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,39.2,-123.7,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1245,1245,39.2,-123.5,AMT006,BEA163,60450112001066.0,0.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,39.2,-123.5,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1246,1246,39.2,-123.4,AMT006,BEA163,60450109001147.0,2.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,39.2,-123.4,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1247,1247,39.2,-123.2,AMT006,BEA163,60450109003001.0,75.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,39.2,-123.2,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1248,1248,39.2,-123.1,AMT006,BEA163,60450117001005.0,15.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,39.2,-123.1,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1249,1249,39.2,-122.9,AMT006,BEA163,60330001002420.0,52.0,BTA404,CMA344,6033.0,Lake,EAG006,IVM344,39.2,-122.9,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
1250,1250,39.2,-122.2,AMT006,BEA164,60110003001057.0,13.0,BTA389,CMA343,6011.0,Colusa,EAG006,IVM343,39.2,-122.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1251,1251,39.2,-122.1,AMT006,BEA164,60110002002048.0,4.0,BTA389,CMA343,6011.0,Colusa,EAG006,IVM343,39.2,-122.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1252,1252,39.2,-122.0,AMT006,BEA164,60110002005013.0,18.0,BTA389,CMA343,6011.0,Colusa,EAG006,IVM343,39.2,-122.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1253,1253,39.2,-121.8,AMT006,BEA164,61010508001017.0,40.0,BTA485,CMA274,6101.0,Sutter,EAG006,IVM274,39.2,-121.8,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1254,1254,39.2,-121.7,AMT006,BEA164,61010507023027.0,70.0,BTA485,CMA274,6101.0,Sutter,EAG006,IVM274,39.2,-121.7,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1255,1255,39.2,-121.6,AMT006,BEA164,61150410005089.0,20.0,BTA485,CMA274,6115.0,Yuba,EAG006,IVM274,39.2,-121.6,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1256,1256,39.2,-121.5,AMT006,BEA164,61150410004053.0,47.0,BTA485,CMA274,6115.0,Yuba,EAG006,IVM274,39.2,-121.5,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1257,1257,39.2,-121.4,AMT006,BEA164,61150409011059.0,0.0,BTA485,CMA274,6115.0,Yuba,EAG006,IVM274,39.2,-121.4,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1258,1258,39.2,-121.2,AMT006,BEA164,60570004021007.0,143.0,BTA389,CMA345,6057.0,Nevada,EAG006,IVM345,39.2,-121.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1259,1259,39.2,-121.1,AMT006,BEA164,60570003001027.0,165.0,BTA389,CMA345,6057.0,Nevada,EAG006,IVM345,39.2,-121.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1260,1260,39.2,-121.0,AMT006,BEA164,60570007015032.0,7.0,BTA389,CMA345,6057.0,Nevada,EAG006,IVM345,39.2,-121.0,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1261,1261,39.2,-120.9,AMT006,BEA164,60570007012159.0,9.0,BTA389,CMA345,6057.0,Nevada,EAG006,IVM345,39.2,-120.9,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1262,1262,39.2,-120.2,AMT006,BEA164,60610220112061.0,15.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,39.2,-120.2,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1263,1263,39.2,-120.1,AMT006,BEA164,60610201042023.0,0.0,BTA389,CMA035,6061.0,Placer,EAG006,IVM035,39.2,-120.1,MEA043,MTA004,PEA022,REA006,RPC005,CA,6.0,California,VPC006
1264,1264,39.2,-120.0,AMT010,BEA151,320319900000009.0,0.0,BTA372,CMA171,32031.0,Washoe,EAG006,IVM171,39.2,-120.0,MEA043,MTA004,PEA076,REA006,RPC005,NV,32.0,Nevada,VPC034
1265,1265,39.3,-123.8,AMT006,BEA163,60450110022109.0,0.0,BTA404,CMA344,6045.0,Mendocino,EAG006,IVM344,39.3,-123.8,MEA043,MTA004,PEA205,REA006,RPC005,CA,6.0,California,VPC006
